symbol,timestamp_utc,date_utc,open,high,low,close,adjusted_close,volume,currency,exchange_timezone,source_file,source_url
GRAB,1608129000,2020-12-16,13.180000305175781,13.180000305175781,12.550000190734863,12.609999656677246,12.609999656677246,47800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1608215400,2020-12-17,13.09000015258789,13.4399995803833,12.800000190734863,13.1899995803833,13.1899995803833,28200,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1608301800,2020-12-18,13.75,13.75,12.899999618530273,13.039999961853027,13.039999961853027,48400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1608561000,2020-12-21,13.5,13.5,13.25,13.48799991607666,13.48799991607666,25400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1608647400,2020-12-22,13.520000457763672,13.920000076293945,13.145999908447266,13.619999885559082,13.619999885559082,48700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1608733800,2020-12-23,14.0,14.0,13.279999732971191,13.289999961853027,13.289999961853027,84600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1608820200,2020-12-24,13.289999961853027,14.619999885559082,13.229999542236328,13.319999694824219,13.319999694824219,33900,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609165800,2020-12-28,13.5,13.5,12.899999618530273,12.899999618530273,12.899999618530273,91300,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609252200,2020-12-29,12.960000038146973,13.25,12.850000381469727,12.9399995803833,12.9399995803833,149100,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609338600,2020-12-30,13.390000343322754,13.390000343322754,13.0,13.199999809265137,13.199999809265137,22100,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609425000,2020-12-31,13.4399995803833,13.899999618530273,12.609999656677246,12.859999656677246,12.859999656677246,33200,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609770600,2021-01-04,13.989999771118164,13.989999771118164,12.630000114440918,12.949999809265137,12.949999809265137,36700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609857000,2021-01-05,12.779999732971191,13.220000267028809,12.609999656677246,12.850000381469727,12.850000381469727,20600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1609943400,2021-01-06,12.84000015258789,12.989999771118164,12.699999809265137,12.850000381469727,12.850000381469727,159400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610029800,2021-01-07,13.0,13.9399995803833,12.90999984741211,13.75,13.75,261500,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610116200,2021-01-08,14.170000076293945,14.989999771118164,13.399999618530273,13.8149995803833,13.8149995803833,168000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610375400,2021-01-11,13.899999618530273,14.5,13.800000190734863,14.010000228881836,14.010000228881836,198100,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610461800,2021-01-12,14.109999656677246,14.5,14.109999656677246,14.25,14.25,77600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610548200,2021-01-13,14.4399995803833,14.567000389099121,14.020000457763672,14.029999732971191,14.029999732971191,276100,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610634600,2021-01-14,15.020000457763672,15.609999656677246,14.0,14.390000343322754,14.390000343322754,230000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1610721000,2021-01-15,14.720000267028809,15.199999809265137,14.470000267028809,14.850000381469727,14.850000381469727,215300,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611066600,2021-01-19,15.140000343322754,15.829999923706055,14.649999618530273,14.729999542236328,14.729999542236328,97500,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611153000,2021-01-20,14.960000038146973,15.34000015258789,14.569999694824219,14.880000114440918,14.880000114440918,38000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611239400,2021-01-21,14.920000076293945,17.25,14.539999961853027,16.5,16.5,583500,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611325800,2021-01-22,17.260000228881836,18.108999252319336,15.550000190734863,16.75,16.75,504000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611585000,2021-01-25,15.699999809265137,16.260000228881836,14.800000190734863,15.220000267028809,15.220000267028809,510600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611671400,2021-01-26,15.350000381469727,15.706999778747559,14.3100004196167,14.470000267028809,14.470000267028809,143800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611757800,2021-01-27,14.380000114440918,14.380000114440918,12.619999885559082,12.770000457763672,12.770000457763672,409000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611844200,2021-01-28,13.130000114440918,14.890000343322754,13.010000228881836,14.0,14.0,197200,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1611930600,2021-01-29,13.90999984741211,14.229999542236328,13.5,13.899999618530273,13.899999618530273,93700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612189800,2021-02-01,14.170000076293945,14.746999740600586,13.930000305175781,14.119999885559082,14.119999885559082,134700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612276200,2021-02-02,14.380000114440918,14.729999542236328,14.130000114440918,14.399999618530273,14.399999618530273,159600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612362600,2021-02-03,14.550000190734863,14.989999771118164,14.260000228881836,14.399999618530273,14.399999618530273,178400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612449000,2021-02-04,14.390000343322754,14.489999771118164,13.75,13.850000381469727,13.850000381469727,233000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612535400,2021-02-05,14.449999809265137,14.8100004196167,14.170000076293945,14.350000381469727,14.350000381469727,225600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612794600,2021-02-08,14.520000457763672,15.100000381469727,14.293999671936035,14.59000015258789,14.59000015258789,266600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612881000,2021-02-09,14.09000015258789,14.59000015258789,14.09000015258789,14.300000190734863,14.300000190734863,136400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1612967400,2021-02-10,14.406999588012695,14.880000114440918,14.0600004196167,14.300000190734863,14.300000190734863,197000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1613053800,2021-02-11,14.539999961853027,14.539999961853027,13.899999618530273,13.989999771118164,13.989999771118164,137400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1613140200,2021-02-12,13.949999809265137,14.670000076293945,13.8100004196167,13.869999885559082,13.869999885559082,198000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1613485800,2021-02-16,14.0,14.430000305175781,13.75,13.880000114440918,13.880000114440918,121800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1613572200,2021-02-17,13.979999542236328,14.28499984741211,13.539999961853027,13.899999618530273,13.899999618530273,100300,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1613658600,2021-02-18,13.899999618530273,14.130000114440918,13.630000114440918,14.0,14.0,48800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1613745000,2021-02-19,13.800000190734863,14.239999771118164,13.800000190734863,13.899999618530273,13.899999618530273,57400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614004200,2021-02-22,13.899999618530273,14.25,13.59000015258789,13.640000343322754,13.640000343322754,242500,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614090600,2021-02-23,13.489999771118164,14.489999771118164,12.800000190734863,13.630000114440918,13.630000114440918,173000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614177000,2021-02-24,13.609999656677246,13.979000091552734,13.100000381469727,13.260000228881836,13.260000228881836,159400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614263400,2021-02-25,13.369999885559082,13.369999885559082,12.819999694824219,12.84000015258789,12.84000015258789,230800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614349800,2021-02-26,13.0,13.25,12.510000228881836,12.949999809265137,12.949999809265137,168600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614609000,2021-03-01,13.079999923706055,13.265000343322754,12.699999809265137,12.890000343322754,12.890000343322754,146600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614695400,2021-03-02,13.119999885559082,13.23799991607666,12.289999961853027,12.699999809265137,12.699999809265137,295000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614781800,2021-03-03,12.760000228881836,12.850000381469727,11.350000381469727,11.380000114440918,11.380000114440918,361400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614868200,2021-03-04,11.180000305175781,11.779999732971191,11.029999732971191,11.300000190734863,11.300000190734863,296700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1614954600,2021-03-05,11.4399995803833,12.380000114440918,10.789999961853027,11.520000457763672,11.520000457763672,282700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615213800,2021-03-08,11.550000190734863,11.6899995803833,10.90999984741211,10.979999542236328,10.979999542236328,84300,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615300200,2021-03-09,11.1899995803833,12.38700008392334,11.1899995803833,11.880000114440918,11.880000114440918,217800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615386600,2021-03-10,11.989999771118164,12.8100004196167,11.649999618530273,12.0,12.0,1445700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615473000,2021-03-11,12.239999771118164,15.5,11.920000076293945,14.649999618530273,14.649999618530273,6065400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615559400,2021-03-12,14.649999618530273,14.819999694824219,13.779999732971191,13.949999809265137,13.949999809265137,2107200,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615815000,2021-03-15,14.079999923706055,14.59000015258789,13.649999618530273,13.729999542236328,13.729999542236328,1163600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615901400,2021-03-16,13.930000305175781,13.930000305175781,12.510000228881836,12.850000381469727,12.850000381469727,1052800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1615987800,2021-03-17,12.5,13.380000114440918,12.5,12.850000381469727,12.850000381469727,457000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616074200,2021-03-18,12.829999923706055,13.371000289916992,12.760000228881836,12.949999809265137,12.949999809265137,427400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616160600,2021-03-19,13.0600004196167,13.140000343322754,12.84000015258789,12.989999771118164,12.989999771118164,359100,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616419800,2021-03-22,13.0,13.899999618530273,12.940999984741211,13.5,13.5,522700,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616506200,2021-03-23,13.420000076293945,13.420000076293945,12.420000076293945,12.449999809265137,12.449999809265137,456600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616592600,2021-03-24,12.649999618530273,12.930000305175781,11.5,11.579999923706055,11.579999923706055,538900,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616679000,2021-03-25,11.5,12.25,11.0,12.050000190734863,12.050000190734863,716200,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1616765400,2021-03-26,12.0,12.0,11.399999618530273,11.670000076293945,11.670000076293945,340200,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617024600,2021-03-29,11.899999618530273,11.979999542236328,11.260000228881836,11.640000343322754,11.640000343322754,263000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617111000,2021-03-30,11.5,11.59000015258789,11.199999809265137,11.350000381469727,11.350000381469727,231400,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617197400,2021-03-31,11.520000457763672,11.890000343322754,11.5,11.699999809265137,11.699999809265137,138000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617283800,2021-04-01,12.0,12.1899995803833,11.699999809265137,11.949999809265137,11.949999809265137,156800,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617629400,2021-04-05,12.0600004196167,12.40999984741211,11.949999809265137,12.170000076293945,12.170000076293945,244900,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617715800,2021-04-06,12.239999771118164,13.050000190734863,12.239999771118164,12.699999809265137,12.699999809265137,385000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617802200,2021-04-07,13.991000175476074,14.140000343322754,12.710000038146973,13.130000114440918,13.130000114440918,5383000,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
GRAB,1617888600,2021-04-08,13.600000381469727,14.220000267028809,13.399999618530273,14.100000381469727,14.100000381469727,1135600,USD,America/New_York,raw/market/633936e87926_GRAB.json,https://query1.finance.yahoo.com/v8/finance/chart/GRAB?period1=1262304000&period2=1788912000&interval=1d&events=div%2Csplits&includeAdjustedClose=true
